method,layer,head,mean_logit_mse,sink_mse,local_mse,long_mse,top1_match_rate,mean_attention_kl,mean_attention_l1,mean_margin_drop,query_count,logit_count
fireq,17,29,13.088356974275765,2.959392708237264,7.520038814335079,13.213329182720445,0.875,0.02276158277061313,0.0324532112426823,-0.2176377773284912,8,75384
fireq,14,14,13.020136273478998,1.372563056904694,18.41424634325635,12.977146145917521,0.875,0.44263713328655285,0.46248472834122367,-1.1337230205535889,8,75384
fireq,16,8,12.596986074546908,1.9673761323336936,9.929102233216003,12.69158475937622,1.0,0.07684411104742139,0.11384809294690967,-0.6872916221618652,8,75384
fireq,16,25,12.572320616905891,1.5544407900246024,10.438478406969008,12.632777493492123,0.75,0.18504704678980488,0.22809267419506796,-0.17110180854797363,8,75384
fireq,8,30,12.50348975162126,2.7476709194096,8.661962605570698,12.63676375836727,1.0,0.0017813599525027257,0.010095210982399294,-0.00013589859008789062,8,75384
fireq,14,0,12.115452593697956,1.9148159573221777,8.37771968631954,12.132258941308491,1.0,0.034013035084910825,0.08428526936222624,0.27021265029907227,8,75384
fireq,13,18,12.069471779145857,0.3947801378576671,10.04514891236693,12.12170399950271,0.75,0.1453926491681159,0.1919192115565238,0.549752950668335,8,75384
fireq,14,17,12.041083001390048,1.8794500021540934,8.68629921714028,12.106308130534634,1.0,0.0001550539216168545,0.0016826156061142683,0.0035789012908935547,8,75384
fireq,13,2,11.950753990363795,2.3819708585315627,10.213375418526786,12.099427490846734,0.75,0.17230843045035726,0.28321319018141367,0.13544416427612305,8,75384
fireq,16,26,11.90559766288717,2.041455313348081,8.579423204359118,11.928820434046406,1.0,0.12277178631302377,0.1656646013725549,0.27872729301452637,8,75384
fireq,23,20,11.397494243557684,0.7919702662124235,13.212364062634142,11.408082990421512,0.75,0.23669211216792974,0.19647286761028226,0.29320287704467773,8,75384
fireq,15,11,11.143094556477584,2.4697437329686776,7.400789130913032,11.191252303013176,0.875,0.11753419675460464,0.16049994923923805,-0.3300797939300537,8,75384
fireq,15,30,11.016433750037828,2.400125540627853,9.679199419964801,10.96716921632887,0.875,4.778949914907571e-06,0.0016732756048441367,0.2665010690689087,8,75384
fireq,14,18,10.948968041440327,1.5581619986219442,7.801969289255666,10.992282102621092,1.0,3.487208005026332e-06,0.0009618566673452733,0.0745081901550293,8,75384
